"Twilight","Rise","Deleted","Marker","Inserted","Twilight3","Marker3"
2016-10-31 17:26:21.397749,FALSE,FALSE,0,FALSE,2016-10-31 17:26:21.397749,0
2016-11-01 07:04:02.602251,TRUE,FALSE,0,FALSE,2016-11-01 07:04:02.602251,0
2016-11-01 17:56:00.286704,FALSE,FALSE,0,FALSE,2016-11-01 17:56:00.286704,0
2016-11-02 06:58:20.561184,TRUE,FALSE,0,FALSE,2016-11-02 06:58:20.561184,0
2016-11-02 17:51:45.979231,FALSE,FALSE,0,FALSE,2016-11-02 17:51:45.979231,0
2016-11-03 06:54:02.602251,TRUE,FALSE,0,FALSE,2016-11-03 06:54:02.602251,0
2016-11-03 17:55:54.521726,FALSE,FALSE,0,FALSE,2016-11-03 17:55:54.521726,0
2016-11-04 07:19:04.524276,TRUE,FALSE,0,FALSE,2016-11-04 07:19:04.524276,0
2016-11-04 17:47:30.717634,FALSE,FALSE,0,FALSE,2016-11-04 17:47:30.717634,0
2016-11-05 07:13:28.281477,TRUE,FALSE,0,FALSE,2016-11-05 07:13:28.281477,0
2016-11-05 17:36:38.08759,FALSE,FALSE,0,FALSE,2016-11-05 17:36:38.08759,0
2016-11-06 06:49:23.713296,TRUE,FALSE,0,FALSE,2016-11-06 06:49:23.713296,0
2016-11-06 17:16:47.854583,FALSE,FALSE,0,FALSE,2016-11-06 17:16:47.854583,0
2016-11-07 06:57:48.947166,TRUE,FALSE,0,FALSE,2016-11-07 06:57:48.947166,0
2016-11-07 17:21:40.566773,FALSE,FALSE,0,FALSE,2016-11-07 17:21:40.566773,0
2016-11-08 07:04:09.129081,TRUE,FALSE,0,FALSE,2016-11-08 07:04:09.129081,0
2016-11-08 17:36:40.566773,FALSE,FALSE,0,FALSE,2016-11-08 17:36:40.566773,0
2016-11-09 06:55:00.867038,TRUE,FALSE,0,FALSE,2016-11-09 06:55:00.867038,0
2016-11-09 17:46:14.870919,FALSE,FALSE,0,FALSE,2016-11-09 17:46:14.870919,0
2016-11-10 07:13:21.835878,TRUE,FALSE,0,FALSE,2016-11-10 07:13:21.835878,0
2016-11-10 17:54:18.551669,FALSE,FALSE,0,FALSE,2016-11-10 17:54:18.551669,0
2016-11-11 07:08:29.632753,TRUE,FALSE,0,FALSE,2016-11-11 07:08:29.632753,0
2016-11-11 17:41:21.397749,FALSE,FALSE,0,FALSE,2016-11-11 17:41:21.397749,0
2016-11-12 07:23:44.854568,TRUE,FALSE,0,FALSE,2016-11-12 07:23:44.854568,0
2016-11-12 17:41:29.702642,FALSE,FALSE,0,FALSE,2016-11-12 17:41:29.702642,0
2016-11-13 07:18:19.535366,TRUE,FALSE,0,FALSE,2016-11-13 07:18:19.535366,0
2016-11-13 17:56:08.799954,FALSE,FALSE,0,FALSE,2016-11-13 17:56:08.799954,0
2016-11-14 06:59:15.200046,TRUE,FALSE,0,FALSE,2016-11-14 06:59:15.200046,0
2016-11-14 17:45:37.260457,FALSE,FALSE,0,FALSE,2016-11-14 17:45:37.260457,0
2016-11-15 07:08:21.246313,TRUE,FALSE,0,FALSE,2016-11-15 07:08:21.246313,0
2016-11-15 17:35:54.521726,FALSE,FALSE,0,FALSE,2016-11-15 17:35:54.521726,0
2016-11-16 07:13:22.619556,TRUE,FALSE,0,FALSE,2016-11-16 07:13:22.619556,0
2016-11-16 17:46:31.682279,FALSE,FALSE,0,FALSE,2016-11-16 17:46:31.682279,0
2016-11-17 07:18:24.461092,TRUE,FALSE,0,FALSE,2016-11-17 07:18:24.461092,0
2016-11-17 17:46:31.682279,FALSE,FALSE,0,FALSE,2016-11-17 17:46:31.682279,0
2016-11-18 07:14:15.200046,TRUE,FALSE,0,FALSE,2016-11-18 07:14:15.200046,0
2016-11-18 17:31:23.121927,FALSE,FALSE,0,FALSE,2016-11-18 17:31:23.121927,0
2016-11-19 07:28:20.561184,TRUE,FALSE,0,FALSE,2016-11-19 07:28:20.561184,0
2016-11-19 17:10:54.521726,FALSE,FALSE,0,FALSE,2016-11-19 17:10:54.521726,0
2016-11-20 07:00:23.236188,TRUE,FALSE,0,FALSE,2016-11-20 07:00:23.236188,0
2016-11-20 17:06:53.152649,FALSE,FALSE,0,FALSE,2016-11-20 17:06:53.152649,0
2016-11-21 07:04:46.739543,TRUE,FALSE,0,FALSE,2016-11-21 07:04:46.739543,0
2016-11-21 17:21:48.467626,FALSE,FALSE,0,FALSE,2016-11-21 17:21:48.467626,0
2016-11-22 07:23:24.135859,TRUE,FALSE,0,FALSE,2016-11-22 07:23:24.135859,0
2016-11-22 17:26:26.103145,FALSE,FALSE,0,FALSE,2016-11-22 17:26:26.103145,0
2016-11-23 07:08:55.401674,TRUE,FALSE,0,FALSE,2016-11-23 07:08:55.401674,0
2016-11-23 17:06:27.402217,FALSE,FALSE,0,FALSE,2016-11-23 17:06:27.402217,0
2016-11-24 07:15:00.867038,TRUE,FALSE,0,FALSE,2016-11-24 07:15:00.867038,0
2016-11-24 17:35:47.148245,FALSE,FALSE,0,FALSE,2016-11-24 17:35:47.148245,0
2016-11-25 07:18:34.423488,TRUE,FALSE,0,FALSE,2016-11-25 07:18:34.423488,0
2016-11-25 17:40:37.260457,FALSE,FALSE,0,FALSE,2016-11-25 17:40:37.260457,0
2016-11-26 07:33:31.784212,TRUE,FALSE,0,FALSE,2016-11-26 07:33:31.784212,0
2016-11-26 17:40:00.763812,FALSE,FALSE,0,FALSE,2016-11-26 17:40:00.763812,0
2016-11-27 07:13:46.479676,TRUE,FALSE,0,FALSE,2016-11-27 07:13:46.479676,0
2016-11-27 17:46:00.286704,FALSE,FALSE,0,FALSE,2016-11-27 17:46:00.286704,0
2016-11-28 07:13:57.896855,TRUE,FALSE,0,FALSE,2016-11-28 07:13:57.896855,0
2016-11-28 17:45:00.763812,FALSE,FALSE,0,FALSE,2016-11-28 17:45:00.763812,0
2016-11-29 07:26:05.448331,TRUE,FALSE,0,FALSE,2016-11-29 07:26:05.448331,0
2016-11-29 17:21:35.63487,FALSE,FALSE,0,FALSE,2016-11-29 17:21:35.63487,0
2016-11-30 07:28:33.757812,TRUE,FALSE,0,FALSE,2016-11-30 07:28:33.757812,0
2016-11-30 17:21:17.31898,FALSE,FALSE,0,FALSE,2016-11-30 17:21:17.31898,0
2016-12-01 07:20:00.867038,TRUE,FALSE,0,FALSE,2016-12-01 07:20:00.867038,0
2016-12-01 17:45:23.132962,FALSE,FALSE,0,FALSE,2016-12-01 17:45:23.132962,0
2016-12-02 07:25:23.236188,TRUE,FALSE,0,FALSE,2016-12-02 07:25:23.236188,0
2016-12-02 17:36:00.286704,FALSE,FALSE,0,FALSE,2016-12-02 17:36:00.286704,0
2016-12-03 07:39:19.056592,TRUE,FALSE,0,FALSE,2016-12-03 07:39:19.056592,0
2016-12-03 17:39:18.551669,FALSE,FALSE,0,FALSE,2016-12-03 17:39:18.551669,0
2016-12-04 07:29:11.934744,TRUE,FALSE,0,FALSE,2016-12-04 07:29:11.934744,0
2016-12-04 17:42:03.438816,FALSE,FALSE,0,FALSE,2016-12-04 17:42:03.438816,0
2016-12-05 07:19:09.129081,TRUE,FALSE,0,FALSE,2016-12-05 07:19:09.129081,0
2016-12-05 17:40:23.132962,FALSE,FALSE,0,FALSE,2016-12-05 17:40:23.132962,0
2016-12-06 07:40:00.867038,TRUE,FALSE,0,FALSE,2016-12-06 07:40:00.867038,0
2016-12-06 17:36:38.08759,FALSE,FALSE,0,FALSE,2016-12-06 17:36:38.08759,0
2016-12-07 07:28:52.317721,TRUE,FALSE,0,FALSE,2016-12-07 07:28:52.317721,0
2016-12-07 17:36:39.145432,FALSE,FALSE,0,FALSE,2016-12-07 17:36:39.145432,0
2016-12-08 07:11:05.448331,TRUE,FALSE,0,FALSE,2016-12-08 07:11:05.448331,0
2016-12-08 17:45:00.763812,FALSE,FALSE,0,FALSE,2016-12-08 17:45:00.763812,0
2016-12-09 07:28:30.630388,TRUE,FALSE,0,FALSE,2016-12-09 07:28:30.630388,0
2016-12-09 17:40:47.148245,FALSE,FALSE,0,FALSE,2016-12-09 17:40:47.148245,0
2016-12-10 07:39:46.739543,TRUE,FALSE,0,FALSE,2016-12-10 07:39:46.739543,0
2016-12-10 17:40:00.763812,FALSE,FALSE,0,FALSE,2016-12-10 17:40:00.763812,0
2016-12-11 07:39:54.684266,TRUE,FALSE,0,FALSE,2016-12-11 07:16:05.448331,0
2016-12-11 17:20:37.260457,FALSE,FALSE,0,FALSE,2016-12-11 17:20:37.260457,0
2016-12-12 07:48:44.854568,TRUE,FALSE,0,FALSE,2016-12-12 07:48:44.854568,0
2016-12-12 17:31:08.799954,FALSE,FALSE,0,FALSE,2016-12-12 17:31:08.799954,0
2016-12-13 07:41:05.448331,TRUE,FALSE,0,FALSE,2016-12-13 07:41:05.448331,0
2016-12-13 17:41:12.065256,FALSE,FALSE,0,FALSE,2016-12-13 17:41:12.065256,0
2016-12-14 07:43:36.80396,TRUE,FALSE,0,FALSE,2016-12-14 07:43:36.80396,0
2016-12-14 17:41:00.286704,FALSE,FALSE,0,FALSE,2016-12-14 17:41:00.286704,0
2016-12-15 07:43:19.038587,TRUE,FALSE,0,FALSE,2016-12-15 07:43:19.038587,0
2016-12-15 17:39:18.551669,FALSE,FALSE,0,FALSE,2016-12-15 17:39:18.551669,0
2016-12-16 07:31:05.448331,TRUE,FALSE,0,FALSE,2016-12-16 07:31:05.448331,0
2016-12-16 17:46:00.286704,FALSE,FALSE,0,FALSE,2016-12-16 17:46:00.286704,0
2016-12-17 07:29:23.713296,TRUE,FALSE,0,FALSE,2016-12-17 07:29:23.713296,0
2016-12-17 17:45:23.132962,FALSE,FALSE,0,FALSE,2016-12-17 17:45:23.132962,0
2016-12-18 07:31:05.448331,TRUE,FALSE,0,FALSE,2016-12-18 07:31:05.448331,0
2016-12-18 17:49:18.551669,FALSE,FALSE,0,FALSE,2016-12-18 17:49:18.551669,0
2016-12-19 07:29:04.524276,TRUE,FALSE,0,FALSE,2016-12-19 07:29:04.524276,0
2016-12-19 17:35:00.763812,FALSE,FALSE,0,FALSE,2016-12-19 17:35:00.763812,0
2016-12-20 07:21:05.448331,TRUE,FALSE,0,FALSE,2016-12-20 07:21:05.448331,0
2016-12-20 17:49:18.551669,FALSE,FALSE,0,FALSE,2016-12-20 17:49:18.551669,0
2016-12-21 07:24:11.934744,TRUE,FALSE,0,FALSE,2016-12-21 07:24:11.934744,0
2016-12-21 17:50:00.763812,FALSE,FALSE,0,FALSE,2016-12-21 17:50:00.763812,0
2016-12-22 07:43:22.993821,TRUE,FALSE,0,FALSE,2016-12-22 07:43:22.993821,0
2016-12-22 17:45:47.148245,FALSE,FALSE,0,FALSE,2016-12-22 17:45:47.148245,0
2016-12-23 07:47:43.275964,TRUE,FALSE,0,FALSE,2016-12-23 08:06:05.448331,0
2016-12-23 17:22:01.730512,FALSE,FALSE,0,FALSE,2016-12-23 17:22:01.730512,0
2016-12-24 07:43:39.725343,TRUE,FALSE,0,FALSE,2016-12-24 07:43:39.725343,0
2016-12-24 17:50:23.132962,FALSE,FALSE,0,FALSE,2016-12-24 17:50:23.132962,0
2016-12-25 07:34:19.056592,TRUE,FALSE,0,FALSE,2016-12-25 07:34:19.056592,0
2016-12-25 17:31:58.828927,FALSE,FALSE,0,FALSE,2016-12-25 17:31:58.828927,0
2016-12-26 07:33:57.896855,TRUE,FALSE,0,FALSE,2016-12-26 07:33:57.896855,0
2016-12-26 17:46:36.923866,FALSE,FALSE,0,FALSE,2016-12-26 17:46:36.923866,0
2016-12-27 07:29:46.739543,TRUE,FALSE,0,FALSE,2016-12-27 07:29:46.739543,0
2016-12-27 17:30:23.132962,FALSE,FALSE,0,FALSE,2016-12-27 17:30:23.132962,0
2016-12-28 07:41:05.448331,TRUE,FALSE,0,FALSE,2016-12-28 07:41:05.448331,0
2016-12-28 17:55:00.763812,FALSE,FALSE,0,FALSE,2016-12-28 17:55:00.763812,0
2016-12-29 07:43:25.362573,TRUE,FALSE,0,FALSE,2016-12-29 07:43:25.362573,0
2016-12-29 17:46:23.121927,FALSE,FALSE,0,FALSE,2016-12-29 17:46:23.121927,0
2016-12-30 07:40:00.867038,TRUE,FALSE,0,FALSE,2016-12-30 07:40:00.867038,0
2016-12-30 17:57:31.601496,FALSE,FALSE,0,FALSE,2016-12-30 17:57:31.601496,0
2016-12-31 07:33:49.063768,TRUE,FALSE,0,FALSE,2016-12-31 07:33:49.063768,0
2016-12-31 17:52:19.435089,FALSE,FALSE,0,FALSE,2016-12-31 17:52:19.435089,0
2017-01-01 07:38:48.36513,TRUE,FALSE,0,FALSE,2017-01-01 07:38:48.36513,0
2017-01-01 17:35:37.260457,FALSE,FALSE,0,FALSE,2017-01-01 17:35:37.260457,0
2017-01-02 07:53:27.69429,TRUE,FALSE,0,FALSE,2017-01-02 07:53:27.69429,0
2017-01-02 17:36:00.286704,FALSE,FALSE,0,FALSE,2017-01-02 17:36:00.286704,0
2017-01-03 07:50:00.867038,TRUE,FALSE,0,FALSE,2017-01-03 07:50:00.867038,0
2017-01-03 17:46:38.628935,FALSE,FALSE,0,FALSE,2017-01-03 17:46:38.628935,0
2017-01-04 07:36:05.448331,TRUE,FALSE,0,FALSE,2017-01-04 07:36:05.448331,0
2017-01-04 17:55:54.521726,FALSE,FALSE,0,FALSE,2017-01-04 17:55:54.521726,0
2017-01-05 07:48:55.401674,TRUE,FALSE,0,FALSE,2017-01-05 07:48:55.401674,0
2017-01-05 17:41:45.444111,FALSE,FALSE,0,FALSE,2017-01-05 17:41:45.444111,0
2017-01-06 07:53:57.896855,TRUE,FALSE,0,FALSE,2017-01-06 07:53:57.896855,0
2017-01-06 17:56:19.475724,FALSE,FALSE,0,FALSE,2017-01-06 17:56:19.475724,0
2017-01-07 07:34:23.713296,TRUE,FALSE,0,FALSE,2017-01-07 07:34:23.713296,0
2017-01-07 18:05:00.763812,FALSE,FALSE,0,FALSE,2017-01-07 18:05:00.763812,0
2017-01-08 07:38:43.886773,TRUE,FALSE,0,FALSE,2017-01-08 07:38:43.886773,0
2017-01-08 17:58:40.702864,FALSE,FALSE,0,FALSE,2017-01-08 17:31:48.467626,0
2017-01-09 07:33:53.271851,TRUE,FALSE,0,FALSE,2017-01-09 07:33:53.271851,0
2017-01-09 18:04:18.551669,FALSE,FALSE,0,FALSE,2017-01-09 18:04:18.551669,0
2017-01-10 07:38:51.425466,TRUE,FALSE,0,FALSE,2017-01-10 07:38:51.425466,0
2017-01-10 17:46:51.148686,FALSE,FALSE,0,FALSE,2017-01-10 17:46:51.148686,0
2017-01-11 07:44:23.713296,TRUE,FALSE,0,FALSE,2017-01-11 07:44:23.713296,0
2017-01-11 17:51:49.222714,FALSE,FALSE,0,FALSE,2017-01-11 17:51:49.222714,0
2017-01-12 07:43:32.299552,TRUE,FALSE,0,FALSE,2017-01-12 07:43:32.299552,0
2017-01-12 17:51:12.065256,FALSE,FALSE,0,FALSE,2017-01-12 17:51:12.065256,0
2017-01-13 07:53:59.317347,TRUE,FALSE,0,FALSE,2017-01-13 07:53:59.317347,0
2017-01-13 18:00:47.148245,FALSE,FALSE,0,FALSE,2017-01-13 18:00:47.148245,0
2017-01-14 07:45:23.236188,TRUE,FALSE,0,FALSE,2017-01-14 07:45:23.236188,0
2017-01-14 17:56:21.397749,FALSE,FALSE,0,FALSE,2017-01-14 17:56:21.397749,0
2017-01-15 07:26:05.448331,TRUE,FALSE,0,FALSE,2017-01-15 07:26:05.448331,0
2017-01-15 18:01:40.113227,FALSE,FALSE,0,FALSE,2017-01-15 18:01:40.113227,0
2017-01-16 07:21:05.448331,TRUE,FALSE,0,FALSE,2017-01-16 07:21:05.448331,0
2017-01-16 18:14:18.551669,FALSE,FALSE,0,FALSE,2017-01-16 18:14:18.551669,0
2017-01-17 07:44:02.602251,TRUE,FALSE,0,FALSE,2017-01-17 07:44:02.602251,0
2017-01-17 17:56:27.402217,FALSE,FALSE,0,FALSE,2017-01-17 17:56:27.402217,0
2017-01-18 07:24:29.478274,TRUE,FALSE,0,FALSE,2017-01-18 07:24:29.478274,0
2017-01-18 17:56:57.098896,FALSE,FALSE,0,FALSE,2017-01-18 17:56:57.098896,0
2017-01-19 07:51:41.646206,TRUE,FALSE,0,FALSE,2017-01-19 08:16:05.448331,0
2017-01-19 18:06:36.296712,FALSE,FALSE,0,FALSE,2017-01-19 18:06:36.296712,0
2017-01-20 07:50:23.236188,TRUE,FALSE,0,FALSE,2017-01-20 07:50:23.236188,0
2017-01-20 18:11:12.065256,FALSE,FALSE,0,FALSE,2017-01-20 18:11:12.065256,0
2017-01-21 07:39:36.851755,TRUE,FALSE,0,FALSE,2017-01-21 07:39:36.851755,0
2017-01-21 18:06:23.121927,FALSE,FALSE,0,FALSE,2017-01-21 18:06:23.121927,0
2017-01-22 07:47:51.174535,TRUE,FALSE,0,FALSE,2017-01-22 07:47:51.174535,0
2017-01-22 17:51:42.211905,FALSE,FALSE,0,FALSE,2017-01-22 17:51:42.211905,0
2017-01-23 07:29:09.129081,TRUE,FALSE,0,FALSE,2017-01-23 07:29:09.129081,0
2017-01-23 18:06:33.409991,FALSE,FALSE,0,FALSE,2017-01-23 18:06:33.409991,0
2017-01-24 07:24:23.713296,TRUE,FALSE,0,FALSE,2017-01-24 07:24:23.713296,0
2017-01-24 18:06:38.628935,FALSE,FALSE,0,FALSE,2017-01-24 18:06:38.628935,0
2017-01-25 07:25:23.236188,TRUE,FALSE,0,FALSE,2017-01-25 07:25:23.236188,0
2017-01-25 18:14:18.551669,FALSE,FALSE,0,FALSE,2017-01-25 18:14:18.551669,0
2017-01-26 07:29:23.713296,TRUE,FALSE,0,FALSE,2017-01-26 07:29:23.713296,0
2017-01-26 18:15:37.260457,FALSE,FALSE,0,FALSE,2017-01-26 18:15:37.260457,0
2017-01-27 07:38:42.175921,TRUE,FALSE,0,FALSE,2017-01-27 07:38:42.175921,0
2017-01-27 18:05:23.132962,FALSE,FALSE,0,FALSE,2017-01-27 18:05:23.132962,0
2017-01-28 07:38:53.271851,TRUE,FALSE,0,FALSE,2017-01-28 07:38:53.271851,0
2017-01-28 17:55:00.763812,FALSE,FALSE,0,FALSE,2017-01-28 17:55:00.763812,0
2017-01-29 07:25:23.236188,TRUE,FALSE,0,FALSE,2017-01-29 07:25:23.236188,0
2017-01-29 18:21:14.870919,FALSE,FALSE,0,FALSE,2017-01-29 18:21:14.870919,0
2017-01-30 07:24:36.851755,TRUE,FALSE,0,FALSE,2017-01-30 07:24:36.851755,0
2017-01-30 18:20:23.132962,FALSE,FALSE,0,FALSE,2017-01-30 18:20:23.132962,0
2017-01-31 07:34:15.200046,TRUE,FALSE,0,FALSE,2017-01-31 07:34:15.200046,0
2017-01-31 18:11:41.002573,FALSE,FALSE,0,FALSE,2017-01-31 18:11:41.002573,0
2017-02-01 07:19:23.713296,TRUE,FALSE,0,FALSE,2017-02-01 07:19:23.713296,0
2017-02-01 18:06:51.962406,FALSE,FALSE,0,FALSE,2017-02-01 18:06:51.962406,0
2017-02-02 07:29:06.68102,TRUE,FALSE,0,FALSE,2017-02-02 07:29:06.68102,0
2017-02-02 18:19:18.551669,FALSE,FALSE,0,FALSE,2017-02-02 18:19:18.551669,0
2017-02-03 07:38:28.129814,TRUE,FALSE,0,FALSE,2017-02-03 07:38:28.129814,0
2017-02-03 18:25:23.132962,FALSE,FALSE,0,FALSE,2017-02-03 18:25:23.132962,0
2017-02-04 07:49:23.713296,TRUE,FALSE,0,FALSE,2017-02-04 07:49:23.713296,0
2017-02-04 18:12:04.464634,FALSE,FALSE,0,FALSE,2017-02-04 18:12:04.464634,0
2017-02-05 07:14:36.851755,TRUE,FALSE,0,FALSE,2017-02-05 07:14:36.851755,0
2017-02-05 18:26:31.682279,FALSE,FALSE,0,FALSE,2017-02-05 18:26:31.682279,0
2017-02-06 07:16:05.448331,TRUE,FALSE,0,FALSE,2017-02-06 07:16:05.448331,0
2017-02-06 18:31:00.286704,FALSE,FALSE,0,FALSE,2017-02-06 18:31:00.286704,0
2017-02-07 07:11:05.448331,TRUE,FALSE,0,FALSE,2017-02-07 07:11:05.448331,0
2017-02-07 18:26:31.682279,FALSE,FALSE,0,FALSE,2017-02-07 18:26:31.682279,0
2017-02-08 07:23:32.299552,TRUE,FALSE,0,FALSE,2017-02-08 07:23:32.299552,0
2017-02-08 18:31:23.121927,FALSE,FALSE,0,FALSE,2017-02-08 18:31:23.121927,0
2017-02-09 07:10:00.867038,TRUE,FALSE,0,FALSE,2017-02-09 07:10:00.867038,0
2017-02-09 18:30:00.763812,FALSE,FALSE,0,FALSE,2017-02-09 18:30:00.763812,0
2017-02-10 07:35:00.867038,TRUE,FALSE,0,FALSE,2017-02-10 07:35:00.867038,0
2017-02-10 18:35:47.148245,FALSE,FALSE,0,FALSE,2017-02-10 18:35:47.148245,0
2017-02-11 07:11:05.448331,TRUE,FALSE,0,FALSE,2017-02-11 07:11:05.448331,0
2017-02-11 18:31:19.475724,FALSE,FALSE,0,FALSE,2017-02-11 18:31:19.475724,0
2017-02-12 07:23:57.896855,TRUE,FALSE,0,FALSE,2017-02-12 07:23:57.896855,0
2017-02-12 18:31:26.103145,FALSE,FALSE,0,FALSE,2017-02-12 18:31:26.103145,0
2017-02-13 07:29:46.739543,TRUE,FALSE,0,FALSE,2017-02-13 07:29:46.739543,0
2017-02-13 18:40:37.260457,FALSE,FALSE,0,FALSE,2017-02-13 18:40:37.260457,0
2017-02-14 07:13:39.725343,TRUE,FALSE,0,FALSE,2017-02-14 07:13:39.725343,0
2017-02-14 18:31:38.628935,FALSE,FALSE,0,FALSE,2017-02-14 18:31:38.628935,0
2017-02-15 07:21:05.448331,TRUE,FALSE,0,FALSE,2017-02-15 07:21:05.448331,0
2017-02-15 18:37:32.282449,FALSE,FALSE,0,FALSE,2017-02-15 18:37:32.282449,0
2017-02-16 07:13:47.076134,TRUE,FALSE,0,FALSE,2017-02-16 07:13:47.076134,0
2017-02-16 18:40:47.148245,FALSE,FALSE,0,FALSE,2017-02-16 18:40:47.148245,0
2017-02-17 07:25:23.236188,TRUE,FALSE,0,FALSE,2017-02-17 07:25:23.236188,0
2017-02-17 18:45:37.260457,FALSE,FALSE,0,FALSE,2017-02-17 18:45:37.260457,0
2017-02-18 07:23:35.146514,TRUE,FALSE,0,FALSE,2017-02-18 07:23:35.146514,0
2017-02-18 18:40:23.132962,FALSE,FALSE,0,FALSE,2017-02-18 18:40:23.132962,0
2017-02-19 07:03:40.041158,TRUE,FALSE,0,FALSE,2017-02-19 07:03:40.041158,0
2017-02-19 18:45:23.132962,FALSE,FALSE,0,FALSE,2017-02-19 18:45:23.132962,0
2017-02-20 07:01:05.448331,TRUE,FALSE,0,FALSE,2017-02-20 07:01:05.448331,0
2017-02-20 18:47:34.881821,FALSE,FALSE,0,FALSE,2017-02-20 18:47:34.881821,0
2017-02-21 07:03:53.271851,TRUE,FALSE,0,FALSE,2017-02-21 07:03:53.271851,0
2017-02-21 18:45:23.132962,FALSE,FALSE,0,FALSE,2017-02-21 18:45:23.132962,0
2017-02-22 07:13:48.36513,TRUE,FALSE,0,FALSE,2017-02-22 07:13:48.36513,0
2017-02-22 18:46:04.943408,FALSE,FALSE,0,FALSE,2017-02-22 18:46:04.943408,0
2017-02-23 07:18:53.271851,TRUE,FALSE,0,FALSE,2017-02-23 07:18:53.271851,0
2017-02-23 18:50:37.260457,FALSE,FALSE,0,FALSE,2017-02-23 18:50:37.260457,0
2017-02-24 06:58:53.271851,TRUE,FALSE,0,FALSE,2017-02-24 06:58:53.271851,0
2017-02-24 18:25:23.132962,FALSE,FALSE,0,FALSE,2017-02-24 18:25:23.132962,0
2017-02-25 07:13:21.435461,TRUE,FALSE,0,FALSE,2017-02-25 07:13:21.435461,0
2017-02-25 18:46:21.397749,FALSE,FALSE,0,FALSE,2017-02-25 18:46:21.397749,0
2017-02-26 06:54:15.200046,TRUE,FALSE,0,FALSE,2017-02-26 06:54:15.200046,0
2017-02-26 18:50:23.132962,FALSE,FALSE,0,FALSE,2017-02-26 18:50:23.132962,0
2017-02-27 06:53:55.401674,TRUE,FALSE,0,FALSE,2017-02-27 06:53:55.401674,0
2017-02-27 18:46:26.103145,FALSE,FALSE,0,FALSE,2017-02-27 18:46:26.103145,0
2017-02-28 06:54:02.602251,TRUE,FALSE,0,FALSE,2017-02-28 06:54:02.602251,0
2017-02-28 18:41:55.56339,FALSE,FALSE,0,FALSE,2017-02-28 18:41:55.56339,0
2017-03-01 06:45:23.236188,TRUE,FALSE,0,FALSE,2017-03-01 06:45:23.236188,0
2017-03-01 18:51:14.870919,FALSE,FALSE,0,FALSE,2017-03-01 18:51:14.870919,0
2017-03-02 06:49:04.524276,TRUE,FALSE,0,FALSE,2017-03-02 06:49:04.524276,0
2017-03-02 18:52:03.438816,FALSE,FALSE,0,FALSE,2017-03-02 18:52:03.438816,0
2017-03-03 06:49:36.851755,TRUE,FALSE,0,FALSE,2017-03-03 06:49:36.851755,0
2017-03-03 18:55:00.763812,FALSE,FALSE,0,FALSE,2017-03-03 18:55:00.763812,0
2017-03-04 06:51:05.448331,TRUE,FALSE,0,FALSE,2017-03-04 06:51:05.448331,0
2017-03-04 18:55:54.521726,FALSE,FALSE,0,FALSE,2017-03-04 18:55:54.521726,0
2017-03-05 06:48:43.886773,TRUE,FALSE,0,FALSE,2017-03-05 06:48:43.886773,0
2017-03-05 18:55:23.132962,FALSE,FALSE,0,FALSE,2017-03-05 18:55:23.132962,0
2017-03-06 06:50:23.236188,TRUE,FALSE,0,FALSE,2017-03-06 06:50:23.236188,0
2017-03-06 19:00:23.132962,FALSE,FALSE,0,FALSE,2017-03-06 19:00:23.132962,0
2017-03-07 06:52:46.621294,TRUE,FALSE,0,FALSE,2017-03-07 06:52:46.621294,0
2017-03-07 18:56:42.58614,FALSE,FALSE,0,FALSE,2017-03-07 18:56:42.58614,0
2017-03-08 06:35:23.236188,TRUE,FALSE,0,FALSE,2017-03-08 06:35:23.236188,0
2017-03-08 19:04:18.551669,FALSE,FALSE,0,FALSE,2017-03-08 19:04:18.551669,0
2017-03-09 06:36:05.448331,TRUE,FALSE,0,FALSE,2017-03-09 06:36:05.448331,0
2017-03-09 18:56:35.63487,FALSE,FALSE,0,FALSE,2017-03-09 18:56:35.63487,0
2017-03-10 06:39:00.878073,TRUE,FALSE,0,FALSE,2017-03-10 06:39:00.878073,0
2017-03-10 19:05:37.260457,FALSE,FALSE,0,FALSE,2017-03-10 19:05:37.260457,0
2017-03-11 06:39:11.934744,TRUE,FALSE,0,FALSE,2017-03-11 06:39:11.934744,0
2017-03-11 18:56:51.148686,FALSE,FALSE,0,FALSE,2017-03-11 18:56:51.148686,0
2017-03-12 06:31:05.448331,TRUE,FALSE,0,FALSE,2017-03-12 06:31:05.448331,0
2017-03-12 19:05:23.132962,FALSE,FALSE,0,FALSE,2017-03-12 19:05:23.132962,0
2017-03-13 06:33:53.271851,TRUE,FALSE,0,FALSE,2017-03-13 06:33:53.271851,0
2017-03-13 18:59:18.551669,FALSE,FALSE,0,FALSE,2017-03-13 18:59:18.551669,0
2017-03-14 06:38:48.36513,TRUE,FALSE,0,FALSE,2017-03-14 06:38:48.36513,0
2017-03-14 19:06:00.286704,FALSE,FALSE,0,FALSE,2017-03-14 19:06:00.286704,0
2017-03-15 06:48:29.2696,TRUE,FALSE,0,FALSE,2017-03-15 06:48:29.2696,0
2017-03-15 19:14:18.551669,FALSE,FALSE,0,FALSE,2017-03-15 19:14:18.551669,0
2017-03-16 06:28:59.317347,TRUE,FALSE,0,FALSE,2017-03-16 06:28:59.317347,0
2017-03-16 19:04:18.551669,FALSE,FALSE,0,FALSE,2017-03-16 19:04:18.551669,0
