"Time","Lon","Lat"
2016-06-15 20:36:05.763812,-4.23152992625137,46.9337272836774
2016-06-16 03:59:09.564911,-3.00136742953424,45.9139064467552
2016-06-16 20:26:28.132962,-1.13297785450487,47.3938881584294
2016-06-17 03:44:25.561184,0.55987960530183,46.0258474202114
2016-06-17 20:13:08.438816,-0.842332597435416,44.8138968268778
2016-06-18 03:55:51.739543,0.401322377057738,43.6781300016598
2016-06-18 20:03:24.435089,-0.587477492960147,42.7299836795328
2016-06-19 04:03:59.484337,-2.68311472519537,44.6647592353613
2016-06-19 20:20:23.551669,-2.02850235567928,45.2307030703831
2016-06-20 03:58:58.282366,-1.51093134776931,44.7776282695636
2016-06-20 20:16:28.132962,-2.12071348798145,44.2326276294981
2016-06-21 04:04:04.068006,-2.98174871358935,44.9982197820985
2016-06-21 20:23:34.515663,-1.84567779599962,45.9667467568528
2016-06-22 03:55:11.68102,-2.04578476119866,46.1381278784815
2016-06-22 20:25:23.551669,-2.48898667383236,45.777897923964
2016-06-23 03:58:57.398504,-1.83722194154723,45.2346416657636
2016-06-23 20:20:23.551669,-1.83576759646638,45.2478416443009
2016-06-24 03:59:09.564911,-1.57244487758095,45.0345978156108
2016-06-24 20:18:29.931994,-1.9226565702138,44.743504412247
2016-06-25 04:02:10.448331,-1.85149207556424,44.6997712309375
2016-06-25 20:18:08.438816,-2.67722600428908,43.9747637241572
2016-06-26 04:08:59.484337,-2.02622728638289,43.3913302776451
2016-06-26 20:13:08.438816,-3.2475656848809,42.2305537828739
2016-06-27 04:18:58.282366,-2.41740413653997,41.4156810816799
2016-06-27 20:06:42.260457,0.957385168563519,44.6898539902583
2016-06-28 03:52:10.448331,1.42812458801046,44.2975719596797
2016-06-28 20:03:08.438816,-0.257460629683806,42.7381759348504
2016-06-29 04:05:51.739543,0.110902253878521,42.4108997876325
2016-06-29 20:00:23.551669,1.56498135637969,43.8527996859298
2016-06-30 03:54:25.561184,2.12637175355974,43.3624551851178
2016-06-30 19:56:05.763812,1.27014865950343,42.5693469766797
2016-07-01 04:01:28.236188,1.03847868013793,42.8444017013491
2016-07-01 19:58:08.438816,-2.64075929038881,38.9614905003456
2016-07-02 04:31:05.867038,-5.5331287985847,42.1551239357035
2016-07-02 20:21:28.132962,-2.24266064588454,45.329236989163
2016-07-03 04:04:57.317721,-2.08547986707356,45.2444320166585
2016-07-03 20:20:23.551669,-2.25242719675055,45.1514900820995
2016-07-04 04:06:28.236188,-1.35738627019981,44.3933173473671
2016-07-04 20:13:24.435089,-0.59871672018528,45.1476937871937
2016-07-05 04:00:34.478274,-1.4504933948931,45.9634311525891
2016-07-05 20:20:23.551669,-0.244979826813335,47.0447465341741
2016-07-06 03:51:05.867038,-0.388408933958203,47.229466797798
2016-07-06 20:21:42.260457,-1.98919497284908,45.9453269583811
2016-07-07 04:04:04.068006,-1.39248746158142,45.4877317400117
2016-07-07 20:17:05.286704,-1.417780242888,45.5385386147805
2016-07-08 04:04:25.561184,-1.59715591022893,45.77585546
