"Twilight","Rise","Deleted","Marker","Inserted","Twilight3","Marker3"
2016-07-08 04:00:27.867038,TRUE,FALSE,0,FALSE,2016-07-08 04:00:27.867038,0
2016-07-08 20:05:27.763812,FALSE,FALSE,0,FALSE,2016-07-08 20:05:27.763812,0
2016-07-09 03:53:23.236802,TRUE,FALSE,0,FALSE,2016-07-09 03:53:23.236802,0
2016-07-09 20:12:30.438816,FALSE,FALSE,0,FALSE,2016-07-09 20:12:30.438816,0
2016-07-10 03:59:42.200046,TRUE,FALSE,0,FALSE,2016-07-10 03:59:42.200046,0
2016-07-10 20:12:51.931994,FALSE,FALSE,0,FALSE,2016-07-10 20:12:51.931994,0
2016-07-11 03:58:21.484337,TRUE,FALSE,0,FALSE,2016-07-11 03:58:21.484337,0
2016-07-11 20:17:54.763198,FALSE,FALSE,0,FALSE,2016-07-11 20:17:54.763198,0
2016-07-12 04:03:17.728843,TRUE,FALSE,0,FALSE,2016-07-12 04:03:17.728843,0
2016-07-12 19:51:04.260457,FALSE,FALSE,0,FALSE,2016-07-12 19:51:04.260457,0
2016-07-13 04:18:47.561184,TRUE,FALSE,0,FALSE,2016-07-13 04:18:47.561184,0
2016-07-13 20:02:30.438816,FALSE,FALSE,0,FALSE,2016-07-13 20:02:30.438816,0
2016-07-14 04:15:50.590411,TRUE,FALSE,0,FALSE,2016-07-14 04:48:31.564911,0
2016-07-14 20:05:27.763812,FALSE,FALSE,0,FALSE,2016-07-14 20:05:27.763812,0
2016-07-15 04:04:29.602251,TRUE,FALSE,0,FALSE,2016-07-15 04:04:29.602251,0
2016-07-15 19:57:30.438816,FALSE,FALSE,0,FALSE,2016-07-15 19:57:30.438816,0
2016-07-16 04:08:26.068006,TRUE,FALSE,0,FALSE,2016-07-16 04:08:26.068006,0
2016-07-16 20:02:30.438816,FALSE,FALSE,0,FALSE,2016-07-16 20:02:30.438816,0
2016-07-17 04:05:50.236188,TRUE,FALSE,0,FALSE,2016-07-17 04:05:50.236188,0
2016-07-17 20:24:45.551669,FALSE,FALSE,0,FALSE,2016-07-17 20:24:45.551669,0
2016-07-18 04:04:19.317721,TRUE,FALSE,0,FALSE,2016-07-18 04:04:19.317721,0
2016-07-18 20:09:45.551669,FALSE,FALSE,0,FALSE,2016-07-18 20:09:45.551669,0
2016-07-19 04:23:47.561184,TRUE,FALSE,0,FALSE,2016-07-19 04:23:47.561184,0
2016-07-19 19:58:04.378706,FALSE,FALSE,0,FALSE,2016-07-19 19:58:04.378706,0
2016-07-20 04:08:20.282366,TRUE,FALSE,0,FALSE,2016-07-20 04:08:20.282366,0
2016-07-20 20:10:27.763812,FALSE,FALSE,0,FALSE,2016-07-20 20:10:27.763812,0
2016-07-21 04:11:32.448331,TRUE,FALSE,0,FALSE,2016-07-21 04:11:32.448331,0
2016-07-21 20:02:30.438816,FALSE,FALSE,0,FALSE,2016-07-21 20:02:30.438816,0
2016-07-22 04:13:31.564911,TRUE,FALSE,0,FALSE,2016-07-22 04:13:31.564911,0
2016-07-22 20:10:50.132962,FALSE,FALSE,0,FALSE,2016-07-22 20:10:50.132962,0
2016-07-23 04:31:32.448331,TRUE,FALSE,0,FALSE,2016-07-23 04:31:32.448331,0
2016-07-23 20:05:27.763812,FALSE,FALSE,0,FALSE,2016-07-23 20:05:27.763812,0
2016-07-24 04:15:13.739543,TRUE,FALSE,0,FALSE,2016-07-24 04:15:13.739543,0
2016-07-24 20:03:01.881821,FALSE,FALSE,0,FALSE,2016-07-24 20:03:01.881821,0
2016-07-25 04:20:50.236188,TRUE,FALSE,0,FALSE,2016-07-25 04:20:50.236188,0
2016-07-25 20:03:01.237653,FALSE,FALSE,0,FALSE,2016-07-25 20:03:01.237653,0
2016-07-26 04:45:27.867038,TRUE,FALSE,0,FALSE,2016-07-26 04:45:27.867038,0
2016-07-26 19:52:30.438816,FALSE,FALSE,0,FALSE,2016-07-26 19:52:30.438816,0
2016-07-27 04:30:50.236188,TRUE,FALSE,0,FALSE,2016-07-27 04:30:50.236188,0
2016-07-27 19:57:58.601496,FALSE,FALSE,0,FALSE,2016-07-27 19:57:58.601496,0
2016-07-28 04:23:26.068006,TRUE,FALSE,0,FALSE,2016-07-28 04:23:26.068006,0
2016-07-28 20:06:35.799954,FALSE,FALSE,0,FALSE,2016-07-28 20:06:35.799954,0
2016-07-29 04:49:36.129081,TRUE,FALSE,0,FALSE,2016-07-29 04:49:36.129081,0
2016-07-29 19:52:37.038497,FALSE,FALSE,0,FALSE,2016-07-29 17:35:27.763812,0
2016-07-30 04:51:31.719737,TRUE,FALSE,0,FALSE,2016-07-30 05:41:32.448331,0
2016-07-30 19:52:30.438816,FALSE,FALSE,0,FALSE,2016-07-30 19:52:30.438816,0
2016-07-31 05:01:32.448331,TRUE,FALSE,0,FALSE,2016-07-31 05:01:32.448331,0
2016-07-31 19:37:54.763198,FALSE,FALSE,0,FALSE,2016-07-31 19:37:54.763198,0
2016-08-01 05:05:50.236188,TRUE,FALSE,0,FALSE,2016-08-01 05:05:50.236188,0
2016-08-01 19:35:42.184697,FALSE,FALSE,0,FALSE,2016-08-01 18:52:30.438816,0
2016-08-02 05:05:50.590411,TRUE,FALSE,0,FALSE,2016-08-02 05:38:47.561184,0
2016-08-02 19:35:27.763812,FALSE,FALSE,0,FALSE,2016-08-02 19:35:27.763812,0
2016-08-03 04:50:50.236188,TRUE,FALSE,0,FALSE,2016-08-03 04:50:50.236188,0
2016-08-03 19:16:04.260457,FALSE,FALSE,0,FALSE,2016-08-03 19:16:04.260457,0
2016-08-04 05:11:32.448331,TRUE,FALSE,0,FALSE,2016-08-04 05:11:32.448331,0
2016-08-04 18:50:27.763812,FALSE,FALSE,0,FALSE,2016-08-04 18:50:27.763812,0
2016-08-05 04:40:27.867038,TRUE,FALSE,0,FALSE,2016-08-05 04:40:27.867038,0
2016-08-05 18:57:30.438816,FALSE,FALSE,0,FALSE,2016-08-05 18:57:30.438816,0
2016-08-06 05:09:38.934744,TRUE,FALSE,0,FALSE,2016-08-06 05:09:38.934744,0
2016-08-06 19:28:18.296287,FALSE,FALSE,0,FALSE,2016-08-06 18:23:00.644237,0
2016-08-07 05:17:45.701139,TRUE,FALSE,0,FALSE,2016-08-07 06:10:03.851755,0
2016-08-07 19:27:46.435089,FALSE,FALSE,0,FALSE,2016-08-07 19:27:46.435089,0
2016-08-08 05:08:16.118179,TRUE,FALSE,0,FALSE,2016-08-08 05:08:16.118179,0
2016-08-08 19:17:56.515663,FALSE,FALSE,0,FALSE,2016-08-08 19:17:56.515663,0
2016-08-09 05:14:57.237904,TRUE,FALSE,0,FALSE,2016-08-09 06:21:32.448331,0
2016-08-09 19:17:51.931994,FALSE,FALSE,0,FALSE,2016-08-09 19:17:51.931994,0
2016-08-10 05:08:47.561184,TRUE,FALSE,0,FALSE,2016-08-10 05:08:47.561184,0
2016-08-10 19:15:27.763812,FALSE,FALSE,0,FALSE,2016-08-10 19:15:27.763812,0
2016-08-11 05:08:47.561184,TRUE,FALSE,0,FALSE,2016-08-11 05:08:47.561184,0
2016-08-11 19:21:31.943408,FALSE,FALSE,0,FALSE,2016-08-11 19:21:31.943408,0
2016-08-12 05:09:33.68102,TRUE,FALSE,0,FALSE,2016-08-12 05:09:33.68102,0
2016-08-12 18:49:45.551669,FALSE,FALSE,0,FALSE,2016-08-12 18:49:45.551669,0
2016-08-13 05:48:21.484337,TRUE,FALSE,0,FALSE,2016-08-13 05:48:21.484337,0
2016-08-13 19:07:54.763198,FALSE,FALSE,0,FALSE,2016-08-13 19:07:54.763198,0
2016-08-14 05:49:56.478274,TRUE,FALSE,0,FALSE,2016-08-14 05:49:56.478274,0
2016-08-14 19:00:27.763812,FALSE,FALSE,0,FALSE,2016-08-14 19:00:27.763812,0
2016-08-15 05:41:11.219306,TRUE,FALSE,0,FALSE,2016-08-15 06:49:23.597783,0
2016-08-15 19:01:04.260457,FALSE,FALSE,0,FALSE,2016-08-15 19:01:04.260457,0
2016-08-16 05:29:36.129081,TRUE,FALSE,0,FALSE,2016-08-16 05:29:36.129081,0
2016-08-16 18:34:45.551669,FALSE,FALSE,0,FALSE,2016-08-16 18:34:45.551669,0
2016-08-17 05:25:27.867038,TRUE,FALSE,0,FALSE,2016-08-17 05:25:27.867038,0
2016-08-17 18:52:30.438816,FALSE,FALSE,0,FALSE,2016-08-17 18:52:30.438816,0
2016-08-18 05:46:32.448331,TRUE,FALSE,0,FALSE,2016-08-18 05:46:32.448331,0
2016-08-18 18:47:53.464535,FALSE,FALSE,0,FALSE,2016-08-18 16:25:50.132962,0
2016-08-19 05:50:50.236188,TRUE,FALSE,0,FALSE,2016-08-19 05:50:50.236188,0
2016-08-19 18:52:30.438816,FALSE,FALSE,0,FALSE,2016-08-19 18:52:30.438816,0
2016-08-20 05:40:13.739543,TRUE,FALSE,0,FALSE,2016-08-20 05:40:13.739543,0
2016-08-20 18:45:46.25909,FALSE,FALSE,0,FALSE,2016-08-20 17:44:45.551669,0
2016-08-21 05:44:06.41962,TRUE,FALSE,0,FALSE,2016-08-21 05:44:06.41962,0
2016-08-21 18:24:45.551669,FALSE,FALSE,0,FALSE,2016-08-21 18:24:45.551669,0
2016-08-22 05:25:50.236188,TRUE,FALSE,0,FALSE,2016-08-22 05:25:50.236188,0
2016-08-22 18:46:04.260457,FALSE,FALSE,0,FALSE,2016-08-22 18:46:04.260457,0
2016-08-23 05:48:19.398504,TRUE,FALSE,0,FALSE,2016-08-23 05:48:19.398504,0
2016-08-23 18:56:27.286704,FALSE,FALSE,0,FALSE,2016-08-23 18:56:27.286704,0
2016-08-24 06:04:31.524276,TRUE,FALSE,0,FALSE,2016-08-24 06:04:31.524276,0
2016-08-24 18:50:17.481409,FALSE,FALSE,0,FALSE,2016-08-24 17:44:45.551669,0
2016-08-25 06:05:13.739543,TRUE,FALSE,0,FALSE,2016-08-25 06:05:13.739543,0
2016-08-25 18:47:13.965198,FALSE,FALSE,0,FALSE,2016-08-25 18:47:13.965198,0
2016-08-26 06:06:32.448331,TRUE,FALSE,0,FALSE,2016-08-26 06:06:32.448331,0
2016-08-26 18:18:22.499144,FALSE,FALSE,0,FALSE,2016-08-26 17:52:46.435089,0
2016-08-27 05:48:47.561184,TRUE,FALSE,0,FALSE,2016-08-27 05:48:47.561184,0
2016-08-27 18:15:27.763812,FALSE,FALSE,0,FALSE,2016-08-27 18:15:27.763812,0
2016-08-28 05:20:50.236188,TRUE,FALSE,0,FALSE,2016-08-28 05:20:50.236188,0
2016-08-28 18:25:50.132962,FALSE,FALSE,0,FALSE,2016-08-28 18:25:50.132962,0
2016-08-29 05:19:16.108578,TRUE,FALSE,0,FALSE,2016-08-29 06:08:31.564911,0
2016-08-29 18:37:30.438816,FALSE,FALSE,0,FALSE,2016-08-29 18:37:30.438816,0
2016-08-30 05:14:04.514606,TRUE,FALSE,0,FALSE,2016-08-30 05:14:04.514606,0
2016-08-30 18:26:19.111166,FALSE,FALSE,0,FALSE,2016-08-30 17:17:17.242188,0
2016-08-31 05:30:03.851755,TRUE,FALSE,0,FALSE,2016-08-31 05:30:03.851755,0
2016-08-31 18:31:14.148245,FALSE,FALSE,0,FALSE,2016-08-31 18:31:14.148245,0
2016-09-01 05:46:11.090842,TRUE,FALSE,0,FALSE,2016-09-01 05:59:50.713296,0
2016-09-01 18:28:42.871112,FALSE,FALSE,0,FALSE,2016-09-01 16:47:30.438816,0
2016-09-02 05:34:56.478274,TRUE,FALSE,0,FALSE,2016-09-02 05:34:56.478274,0
2016-09-02 18:32:46.435089,FALSE,FALSE,0,FALSE,2016-09-02 18:32:46.435089,0
2016-09-03 05:28:31.564911,TRUE,FALSE,0,FALSE,2016-09-03 05:28:31.564911,0
2016-09-03 18:39:45.551669,FALSE,FALSE,0,FALSE,2016-09-03 18:39:45.551669,0
2016-09-04 05:38:47.561184,TRUE,FALSE,0,FALSE,2016-09-04 05:38:47.561184,0
2016-09-04 18:11:52.091705,FALSE,FALSE,0,FALSE,2016-09-04 17:44:45.551669,0
2016-09-05 05:45:27.867038,TRUE,FALSE,0,FALSE,2016-09-05 05:45:27.867038,0
2016-09-05 18:10:50.132962,FALSE,FALSE,0,FALSE,2016-09-05 18:10:50.132962,0
2016-09-06 05:45:50.236188,TRUE,FALSE,0,FALSE,2016-09-06 05:45:50.236188,0
2016-09-06 18:19:45.551669,FALSE,FALSE,0,FALSE,2016-09-06 18:19:45.551669,0
2016-09-07 06:09:50.713296,TRUE,FALSE,0,FALSE,2016-09-07 06:09:50.713296,0
2016-09-07 18:20:21.684266,FALSE,FALSE,0,FALSE,2016-09-07 17:55:50.132962,0
2016-09-08 06:28:47.561184,TRUE,FALSE,0,FALSE,2016-09-08 06:28:47.561184,0
2016-09-08 18:41:27.286704,FALSE,FALSE,0,FALSE,2016-09-08 18:41:27.286704,0
2016-09-09 06:13:31.564911,TRUE,FALSE,0,FALSE,2016-09-09 06:13:31.564911,0
2016-09-09 18:49:45.551669,FALSE,FALSE,0,FALSE,2016-09-09 18:49:45.551669,0
2016-09-10 06:23:16.521338,TRUE,FALSE,0,FALSE,2016-09-10 06:23:16.521338,0
2016-09-10 18:21:31.943408,FALSE,FALSE,0,FALSE,2016-09-10 18:21:31.943408,0
2016-09-11 06:35:50.236188,TRUE,FALSE,0,FALSE,2016-09-11 06:35:50.236188,0
2016-09-11 18:46:21.521726,FALSE,FALSE,0,FALSE,2016-09-11 18:46:21.521726,0
2016-09-12 06:25:13.739543,TRUE,FALSE,0,FALSE,2016-09-12 06:25:13.739543,0
2016-09-12 19:06:21.521726,FALSE,FALSE,0,FALSE,2016-09-12 19:06:21.521726,0
2016-09-13 06:24:07.367065,TRUE,FALSE,0,FALSE,2016-09-13 06:24:07.367065,0
2016-09-13 18:53:02.902277,FALSE,FALSE,0,FALSE,2016-09-13 18:53:02.902277,0
2016-09-14 06:21:32.448331,TRUE,FALSE,0,FALSE,2016-09-14 06:21:32.448331,0
2016-09-14 18:42:53.592999,FALSE,FALSE,0,FALSE,2016-09-14 17:14:45.551669,0
2016-09-15 06:41:32.448331,TRUE,FALSE,0,FALSE,2016-09-15 06:41:32.448331,0
2016-09-15 18:38:10.1475,FALSE,FALSE,0,FALSE,2016-09-15 18:00:27.763812,0
2016-09-16 06:34:14.076134,TRUE,FALSE,0,FALSE,2016-09-16 06:34:14.076134,0
2016-09-16 18:41:14.148245,FALSE,FALSE,0,FALSE,2016-09-16 18:41:14.148245,0
2016-09-17 06:19:46.056592,TRUE,FALSE,0,FALSE,2016-09-17 06:19:46.056592,0
2016-09-17 18:02:30.438816,FALSE,FALSE,0,FALSE,2016-09-17 18:02:30.438816,0
2016-09-18 06:29:50.713296,TRUE,FALSE,0,FALSE,2016-09-18 06:29:50.713296,0
2016-09-18 18:15:21.684266,FALSE,FALSE,0,FALSE,2016-09-18 17:51:35.799954,0
2016-09-19 06:29:23.597783,TRUE,FALSE,0,FALSE,2016-09-19 06:29:23.597783,0
2016-09-19 18:17:30.438816,FALSE,FALSE,0,FALSE,2016-09-19 18:17:30.438816,0
2016-09-20 06:16:32.448331,TRUE,FALSE,0,FALSE,2016-09-20 06:16:32.448331,0
2016-09-20 18:31:21.521726,FALSE,FALSE,0,FALSE,2016-09-20 18:31:21.521726,0
2016-09-21 06:21:32.448331,TRUE,FALSE,0,FALSE,2016-09-21 06:21:32.448331,0
2016-09-21 18:21:04.260457,FALSE,FALSE,0,FALSE,2016-09-21 18:21:04.260457,0
2016-09-22 06:16:32.448331,TRUE,FALSE,0,FALSE,2016-09-22 06:16:32.448331,0
2016-09-22 18:11:27.286704,FALSE,FALSE,0,FALSE,2016-09-22 18:11:27.286704,0
2016-09-23 06:24:36.129081,TRUE,FALSE,0,FALSE,2016-09-23 06:24:36.129081,0
2016-09-23 18:39:45.551669,FALSE,FALSE,0,FALSE,2016-09-23 18:39:45.551669,0
2016-09-24 06:28:18.174535,TRUE,FALSE,0,FALSE,2016-09-24 06:28:18.174535,0
2016-09-24 18:26:14.148245,FALSE,FALSE,0,FALSE,2016-09-24 18:26:14.148245,0
2016-09-25 06:21:32.448331,TRUE,FALSE,0,FALSE,2016-09-25 06:21:32.448331,0
2016-09-25 18:28:18.296287,FALSE,FALSE,0,FALSE,2016-09-25 17:22:46.435089,0
2016-09-26 06:33:47.561184,TRUE,FALSE,0,FALSE,2016-09-26 06:33:47.561184,0
2016-09-26 18:35:27.763812,FALSE,FALSE,0,FALSE,2016-09-26 18:35:27.763812,0
2016-09-27 06:15:13.739543,TRUE,FALSE,0,FALSE,2016-09-27 06:15:13.739543,0
2016-09-27 18:46:14.148245,FALSE,FALSE,0,FALSE,2016-09-27 18:46:14.148245,0
2016-09-28 06:10:50.236188,TRUE,FALSE,0,FALSE,2016-09-28 06:10:50.236188,0
2016-09-28 18:36:27.286704,FALSE,FALSE,0,FALSE,2016-09-28 18:36:27.286704,0
2016-09-29 06:20:27.867038,TRUE,FALSE,0,FALSE,2016-09-29 06:20:27.867038,0
2016-09-29 18:04:45.551669,FALSE,FALSE,0,FALSE,2016-09-29 18:04:45.551669,0
2016-09-30 06:44:46.056592,TRUE,FALSE,0,FALSE,2016-09-30 06:44:46.056592,0
2016-09-30 18:29:45.551669,FALSE,FALSE,0,FALSE,2016-09-30 18:29:45.551669,0
2016-10-01 06:30:46.516018,TRUE,FALSE,0,FALSE,2016-10-01 07:20:27.867038,0
2016-10-01 18:26:56.702642,FALSE,FALSE,0,FALSE,2016-10-01 18:26:56.702642,0
2016-10-02 06:20:03.851755,TRUE,FALSE,0,FALSE,2016-10-02 06:20:03.851755,0
2016-10-02 18:11:21.521726,FALSE,FALSE,0,FALSE,2016-10-02 18:11:21.521726,0
2016-10-03 06:20:50.236188,TRUE,FALSE,0,FALSE,2016-10-03 06:20:50.236188,0
2016-10-03 18:18:02.207514,FALSE,FALSE,0,FALSE,2016-10-03 18:18:02.207514,0
2016-10-04 06:26:32.448331,TRUE,FALSE,0,FALSE,2016-10-04 06:26:32.448331,0
2016-10-04 18:24:15.851651,FALSE,FALSE,0,FALSE,2016-10-04 17:27:09.211905,0
2016-10-05 06:35:50.236188,TRUE,FALSE,0,FALSE,2016-10-05 06:35:50.236188,0
2016-10-05 18:24:45.551669,FALSE,FALSE,0,FALSE,2016-10-05 18:24:45.551669,0
2016-10-06 06:26:32.448331,TRUE,FALSE,0,FALSE,2016-10-06 06:26:32.448331,0
2016-10-06 18:05:27.763812,FALSE,FALSE,0,FALSE,2016-10-06 18:05:27.763812,0
2016-10-07 06:34:00.142294,TRUE,FALSE,0,FALSE,2016-10-07 06:34:00.142294,0
2016-10-07 17:46:35.799954,FALSE,FALSE,0,FALSE,2016-10-07 17:46:35.799954,0
2016-10-08 06:31:32.448331,TRUE,FALSE,0,FALSE,2016-10-08 06:31:32.448331,0
2016-10-08 17:35:50.132962,FALSE,FALSE,0,FALSE,2016-10-08 17:35:50.132962,0
2016-10-09 06:56:39.868525,TRUE,FALSE,0,FALSE,2016-10-09 07:15:50.236188,0
2016-10-09 18:02:46.435089,FALSE,FALSE,0,FALSE,2016-10-09 18:02:46.435089,0
2016-10-10 06:42:25.072244,TRUE,FALSE,0,FALSE,2016-10-10 07:01:32.448331,0
2016-10-10 18:06:48.397749,FALSE,FALSE,0,FALSE,2016-10-10 18:06:48.397749,0
2016-10-11 06:25:50.236188,TRUE,FALSE,0,FALSE,2016-10-11 06:25:50.236188,0
2016-10-11 17:40:27.763812,FALSE,FALSE,0,FALSE,2016-10-11 17:40:27.763812,0
2016-10-12 06:59:19.317721,TRUE,FALSE,0,FALSE,2016-10-12 06:59:19.317721,0
2016-10-12 17:56:35.794131,FALSE,FALSE,0,FALSE,2016-10-12 18:29:45.551669,0
2016-10-13 06:48:47.561184,TRUE,FALSE,0,FALSE,2016-10-13 06:48:47.561184,0
2016-10-13 18:17:57.92432,FALSE,FALSE,0,FALSE,2016-10-13 16:20:50.132962,0
2016-10-14 06:58:18.174535,TRUE,FALSE,0,FALSE,2016-10-14 06:58:18.174535,0
2016-10-14 18:03:10.019037,FALSE,FALSE,0,FALSE,2016-10-14 16:29:45.551669,0
2016-10-15 06:51:32.448331,TRUE,FALSE,0,FALSE,2016-10-15 06:51:32.448331,0
2016-10-15 18:10:27.763812,FALSE,FALSE,0,FALSE,2016-10-15 18:10:27.763812,0
2016-10-16 07:13:14.178161,TRUE,FALSE,0,FALSE,2016-10-16 07:13:14.178161,0
2016-10-16 17:52:30.438816,FALSE,FALSE,0,FALSE,2016-10-16 17:52:30.438816,0
2016-10-17 06:50:27.867038,TRUE,FALSE,0,FALSE,2016-10-17 06:50:27.867038,0
2016-10-17 17:52:30.438816,FALSE,FALSE,0,FALSE,2016-10-17 17:52:30.438816,0
2016-10-18 06:58:21.484337,TRUE,FALSE,0,FALSE,2016-10-18 06:58:21.484337,0
2016-10-18 18:06:14.148245,FALSE,FALSE,0,FALSE,2016-10-18 18:06:14.148245,0
2016-10-19 07:19:23.597783,TRUE,FALSE,0,FALSE,2016-10-19 07:19:23.597783,0
2016-10-19 17:51:39.065256,FALSE,FALSE,0,FALSE,2016-10-19 17:51:39.065256,0
2016-10-20 06:58:31.564911,TRUE,FALSE,0,FALSE,2016-10-20 06:58:31.564911,0
2016-10-20 18:02:46.435089,FALSE,FALSE,0,FALSE,2016-10-20 18:02:46.435089,0
2016-10-21 06:59:29.602251,TRUE,FALSE,0,FALSE,2016-10-21 06:59:29.602251,0
2016-10-21 17:49:45.551669,FALSE,FALSE,0,FALSE,2016-10-21 17:49:45.551669,0
2016-10-22 07:10:21.812729,TRUE,FALSE,0,FALSE,2016-10-22 07:38:47.561184,0
2016-10-22 17:49:45.551669,FALSE,FALSE,0,FALSE,2016-10-22 17:49:45.551669,0
2016-10-23 07:10:50.236188,TRUE,FALSE,0,FALSE,2016-10-23 07:10:50.236188,0
2016-10-23 17:31:04.260457,FALSE,FALSE,0,FALSE,2016-10-23 17:31:04.260457,0
2016-10-24 07:15:50.236188,TRUE,FALSE,0,FALSE,2016-10-24 07:15:50.236188,0
2016-10-24 17:36:31.943408,FALSE,FALSE,0,FALSE,2016-10-24 17:36:31.943408,0
2016-10-25 07:05:13.739543,TRUE,FALSE,0,FALSE,2016-10-25 07:05:13.739543,0
2016-10-25 17:32:30.438816,FALSE,FALSE,0,FALSE,2016-10-25 17:32:30.438816,0
2016-10-26 07:19:21.297358,TRUE,FALSE,0,FALSE,2016-10-26 07:19:21.297358,0
2016-10-26 17:41:21.521726,FALSE,FALSE,0,FALSE,2016-10-26 17:41:21.521726,0
2016-10-27 07:25:50.236188,TRUE,FALSE,0,FALSE,2016-10-27 07:25:50.236188,0
2016-10-27 17:41:04.260457,FALSE,FALSE,0,FALSE,2016-10-27 17:41:04.260457,0
2016-10-28 07:15:13.739543,TRUE,FALSE,0,FALSE,2016-10-28 07:15:13.739543,0
2016-10-28 17:44:45.551669,FALSE,FALSE,0,FALSE,2016-10-28 17:44:45.551669,0
2016-10-29 07:21:32.448331,TRUE,FALSE,0,FALSE,2016-10-29 07:21:32.448331,0
2016-10-29 17:39:45.551669,FALSE,FALSE,0,FALSE,2016-10-29 17:39:45.551669,0
2016-10-30 07:09:29.602251,TRUE,FALSE,0,FALSE,2016-10-30 07:09:29.602251,0
2016-10-30 17:32:51.931994,FALSE,FALSE,0,FALSE,2016-10-30 17:32:51.931994,0
