series,timestamp,value,label
pressure,2024-05-27T06:10:46.000Z,1021.55135,
pressure,2024-05-27T06:30:46.000Z,1021.61934,
pressure,2024-05-27T06:50:46.000Z,1022.09062,
pressure,2024-05-27T07:10:46.000Z,1022.27902,
pressure,2024-05-27T07:30:46.000Z,1022.05281,
pressure,2024-05-27T07:50:46.000Z,1022.25578,
pressure,2024-05-27T08:10:46.000Z,1022.22262,
pressure,2024-05-27T08:30:46.000Z,1022.09967,
pressure,2024-05-27T08:50:46.000Z,1022.11475,
pressure,2024-05-27T09:10:46.000Z,1021.98878,
pressure,2024-05-27T09:30:46.000Z,1022.1208,
pressure,2024-05-27T09:50:46.000Z,1022.61449,
pressure,2024-05-27T10:10:46.000Z,1022.6096,
pressure,2024-05-27T10:30:46.000Z,1022.52732,
pressure,2024-05-27T10:50:46.000Z,1022.70061,
pressure,2024-05-27T11:10:46.000Z,1022.54586,
pressure,2024-05-27T11:30:46.000Z,1022.49233,
pressure,2024-05-27T11:50:46.000Z,1022.58991,
pressure,2024-05-27T12:10:46.000Z,1022.44926,
pressure,2024-05-27T12:30:46.000Z,1022.60986,
pressure,2024-05-27T12:50:46.000Z,1022.41101,
pressure,2024-05-27T13:10:46.000Z,1022.67908,
pressure,2024-05-27T13:30:46.000Z,1022.58952,
pressure,2024-05-27T13:50:46.000Z,1022.61341,
pressure,2024-05-27T14:10:46.000Z,1022.67849,
pressure,2024-05-27T14:30:46.000Z,1022.65818,
pressure,2024-05-27T14:50:46.000Z,1022.64771,
pressure,2024-05-27T15:10:46.000Z,1022.93791,
pressure,2024-05-27T15:30:46.000Z,1022.80358,
pressure,2024-05-27T15:50:46.000Z,1023.13779,
pressure,2024-05-27T16:10:46.000Z,1022.93716,
pressure,2024-05-27T16:30:46.000Z,1022.90707,
pressure,2024-05-27T16:50:46.000Z,1022.90593,
pressure,2024-05-27T17:10:46.000Z,1022.79992,
pressure,2024-05-27T17:30:46.000Z,1022.96913,
pressure,2024-05-27T17:50:46.000Z,1023.18764,
pressure,2024-05-27T18:10:46.000Z,1023.16252,
pressure,2024-05-27T18:30:46.000Z,1023.41188,
pressure,2024-05-27T18:50:46.000Z,1023.57112,
pressure,2024-05-27T19:10:46.000Z,1023.18294,
pressure,2024-05-27T19:30:46.000Z,1023.10384,
pressure,2024-05-27T19:50:46.000Z,1023.27568,
pressure,2024-05-27T20:10:46.000Z,1023.12325,
pressure,2024-05-27T20:30:46.000Z,1023.46583,
pressure,2024-05-27T20:50:46.000Z,1023.58838,
pressure,2024-05-27T21:10:46.000Z,1023.77481,
